comparison,row_uid,recording_key,study_set,dataset_type,domain_label,pc1,pc2,pc3
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_tetrode::rec_4c_600s_32::IronClust::10,HYBRID_JANELIA::hybrid_drift_tetrode::rec_4c_600s_32,HYBRID_JANELIA,hybrid,domain_a,-2.3496577858419947,-1.568674352974491,1.5645441292462035
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_31::SpykingCircus::2,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_31,HYBRID_JANELIA,hybrid,domain_a,-3.5128164162377877,-2.279115713701188,3.4807820185896894
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_22::KiloSort2::22,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_22,HYBRID_JANELIA,hybrid,domain_a,-2.9928602801232236,-2.38077960211954,2.8201254413892807
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_1200s_31::KiloSort::12,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_1200s_31,HYBRID_JANELIA,hybrid,domain_a,-2.644715633218521,-2.2944432755277817,1.1353086230215872
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_21::IronClust::16,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_21,HYBRID_JANELIA,hybrid,domain_a,-2.7158271463573755,-2.718099603534253,4.183286750757701
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_tetrode::rec_4c_600s_22::KiloSort::1,HYBRID_JANELIA::hybrid_static_tetrode::rec_4c_600s_22,HYBRID_JANELIA,hybrid,domain_a,-2.8345181776895076,-2.1876478590229604,0.6938085355231801
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_11::MountainSort4::240,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_11,HYBRID_JANELIA,hybrid,domain_a,-1.5234563967094559,-1.0296494006883559,-0.3079952246404086
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_31::MountainSort4::81,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_31,HYBRID_JANELIA,hybrid,domain_a,-2.716105119757605,-2.0823712216107806,1.892508322972261
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_600s_11::IronClust::55,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_600s_11,HYBRID_JANELIA,hybrid,domain_a,-2.7641340110871884,-2.252168048734604,0.7318536253678843
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_1200s_11::MountainSort4::101,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_1200s_11,HYBRID_JANELIA,hybrid,domain_a,-2.5695966152856364,-1.694979585462553,0.13032843149554585
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_16c_600s_32::MountainSort4::76,HYBRID_JANELIA::hybrid_static_siprobe::rec_16c_600s_32,HYBRID_JANELIA,hybrid,domain_a,-2.7373745636106808,0.14038660805872583,1.8690016249838397
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_12::MountainSort4::14,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_12,HYBRID_JANELIA,hybrid,domain_a,-2.552992209768556,-1.4319759182982335,0.08677129153300683
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_1200s_31::Tridesclous::5,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_1200s_31,HYBRID_JANELIA,hybrid,domain_a,-2.6653134810149117,-1.5722735383879525,1.4835711538117942
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_tetrode::rec_4c_600s_32::IronClust::11,HYBRID_JANELIA::hybrid_static_tetrode::rec_4c_600s_32,HYBRID_JANELIA,hybrid,domain_a,-2.4182429364736584,-2.265786554972532,1.893689435862141
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_16c_600s_11::MountainSort4::17,HYBRID_JANELIA::hybrid_static_siprobe::rec_16c_600s_11,HYBRID_JANELIA,hybrid,domain_a,-2.1943132960242733,-1.6537413020272627,0.23693272841809865
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_12::IronClust::45,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_12,HYBRID_JANELIA,hybrid,domain_a,-3.7331004806936727,-1.8796165959390638,3.0585712073349063
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_31::MountainSort4::104,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_31,HYBRID_JANELIA,hybrid,domain_a,-2.905700516837618,-1.4197332470187876,1.0340926292245347
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_32::KiloSort::90,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_32,HYBRID_JANELIA,hybrid,domain_a,-3.5252369401807844,-0.6197962030833736,1.8340310207713388
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_tetrode::rec_4c_600s_21::KiloSort2::6,HYBRID_JANELIA::hybrid_drift_tetrode::rec_4c_600s_21,HYBRID_JANELIA,hybrid,domain_a,-2.4120421150388096,-1.8568289866356986,0.8745593816374791
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_31::MountainSort4::60,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_31,HYBRID_JANELIA,hybrid,domain_a,-3.6416634107315007,-2.828256782616254,3.1682433078152226
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_tetrode::rec_4c_600s_32::JRClust::6,HYBRID_JANELIA::hybrid_static_tetrode::rec_4c_600s_32,HYBRID_JANELIA,hybrid,domain_a,-2.3000477219326374,-0.9125139916799025,-1.079381465543231
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_tetrode::rec_4c_600s_32::SpykingCircus::4,HYBRID_JANELIA::hybrid_static_tetrode::rec_4c_600s_32,HYBRID_JANELIA,hybrid,domain_a,-2.762553655550819,-2.192806442013107,0.9655672018871712
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_21::KiloSort::2,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_21,HYBRID_JANELIA,hybrid,domain_a,-2.8962282523403857,-1.8113489048222557,2.5258405284256904
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_11::HerdingSpikes2::29,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_11,HYBRID_JANELIA,hybrid,domain_a,-2.8285270829494222,-1.9916736599108233,2.6325654644195384
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_21::JRClust::91,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_21,HYBRID_JANELIA,hybrid,domain_a,-2.358441884529624,-0.24601610557502665,1.7155822015764117
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_11::JRClust::178,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_11,HYBRID_JANELIA,hybrid,domain_a,-3.4178041208850654,-2.24278018371296,1.7814230095075532
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_600s_12::KiloSort2::0,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_600s_12,HYBRID_JANELIA,hybrid,domain_a,-3.067111712062229,-2.2714325260298445,0.5225572173942931
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_12::Tridesclous::9,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_12,HYBRID_JANELIA,hybrid,domain_a,-2.5972698395110334,-1.6016212836147163,0.8650374475838989
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_11::Tridesclous::67,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_11,HYBRID_JANELIA,hybrid,domain_a,-2.791074136342947,-2.1129056661703083,2.349513772606993
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_600s_12::MountainSort4::73,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_600s_12,HYBRID_JANELIA,hybrid,domain_a,-3.064892589362431,-2.7961765428331438,2.1411486357990084
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_tetrode::rec_4c_600s_21::JRClust::11,HYBRID_JANELIA::hybrid_drift_tetrode::rec_4c_600s_21,HYBRID_JANELIA,hybrid,domain_a,-2.559087396675853,-1.994381611987717,2.981718072308826
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_11::JRClust::26,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_11,HYBRID_JANELIA,hybrid,domain_a,-2.5258273349707694,-2.245006752070327,-0.2794180086930689
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_1200s_31::IronClust::31,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_1200s_31,HYBRID_JANELIA,hybrid,domain_a,-3.637083528234858,-2.6821702138074075,1.9361252248122212
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_32::KiloSort::6,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_32,HYBRID_JANELIA,hybrid,domain_a,-3.6068943861003273,-2.716501132253563,1.7246879798549108
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_31::SpykingCircus::29,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_31,HYBRID_JANELIA,hybrid,domain_a,-2.767613157873137,-1.95024931217164,0.8341362535437775
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_600s_12::JRClust::15,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_600s_12,HYBRID_JANELIA,hybrid,domain_a,-3.6721237914082017,-2.9694046333756723,2.4247364476776765
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_11::Tridesclous::34,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_11,HYBRID_JANELIA,hybrid,domain_a,-2.5670696860779705,-1.653185040490673,0.9026649535849892
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_11::KiloSort2::10,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_11,HYBRID_JANELIA,hybrid,domain_a,-3.723803290128722,-1.7081898265280537,2.46200712128626
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_12::SpykingCircus::43,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_12,HYBRID_JANELIA,hybrid,domain_a,-2.786918546791866,-2.3654188965143153,3.4584843796492297
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_1200s_11::MountainSort4::252,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_1200s_11,HYBRID_JANELIA,hybrid,domain_a,-2.4297955296961073,-0.9496412787499898,1.034280988260109
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_31::MountainSort4::55,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_31,HYBRID_JANELIA,hybrid,domain_a,-2.579007181959884,-1.2957474990444726,1.9530227463458751
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_12::JRClust::156,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_12,HYBRID_JANELIA,hybrid,domain_a,-2.8738824257228,-1.334581846605944,0.2969485232944739
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_16c_600s_32::MountainSort4::81,HYBRID_JANELIA::hybrid_static_siprobe::rec_16c_600s_32,HYBRID_JANELIA,hybrid,domain_a,-2.802709941392452,-1.6603688671289445,0.41873507429197093
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_22::MountainSort4::108,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_22,HYBRID_JANELIA,hybrid,domain_a,-3.604890934568629,-2.3037012924414,3.7386252425858624
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_31::Tridesclous::21,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_31,HYBRID_JANELIA,hybrid,domain_a,-2.9240474597949735,-2.075173491709432,-0.23981373027418765
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_31::MountainSort4::83,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_31,HYBRID_JANELIA,hybrid,domain_a,-4.060299346177365,-3.0312331724011714,3.223171852385201
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_31::MountainSort4::31,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_31,HYBRID_JANELIA,hybrid,domain_a,-2.442670494691491,-1.6622936770355263,1.9009386972341829
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_tetrode::rec_4c_600s_11::KiloSort::18,HYBRID_JANELIA::hybrid_static_tetrode::rec_4c_600s_11,HYBRID_JANELIA,hybrid,domain_a,-1.9755174363627341,-1.9555332409694444,0.9708746866661512
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_12::MountainSort4::146,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_12,HYBRID_JANELIA,hybrid,domain_a,-3.103920690232504,-1.4795355019793919,0.9570827026697858
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_600s_11::HerdingSpikes2::163,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_600s_11,HYBRID_JANELIA,hybrid,domain_a,-2.2360678096702347,-0.08180743582729784,1.1748220176075448
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_31::HerdingSpikes2::8,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_31,HYBRID_JANELIA,hybrid,domain_a,-3.0863933694603043,-1.6439388566645494,0.9107053400182209
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_1200s_21::KiloSort2::13,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_1200s_21,HYBRID_JANELIA,hybrid,domain_a,-2.621225031834493,-0.8570216331403084,2.249935391815222
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_12::MountainSort4::184,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_12,HYBRID_JANELIA,hybrid,domain_a,-2.703911358119148,-2.034680862080118,2.6316052211733023
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_21::Tridesclous::59,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_21,HYBRID_JANELIA,hybrid,domain_a,-2.4880013402266203,-2.0979493711108725,2.9967279971677803
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_600s_11::JRClust::33,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_600s_11,HYBRID_JANELIA,hybrid,domain_a,-3.289286435493149,-0.7778029739443564,2.0666548738876545
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_32::JRClust::4,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_32,HYBRID_JANELIA,hybrid,domain_a,-2.8534177383616965,-1.6265306340619825,1.9972648271950377
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_1200s_11::JRClust::62,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_1200s_11,HYBRID_JANELIA,hybrid,domain_a,-2.385126451795504,-0.8038099783686055,-1.14907951900485
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_16c_1200s_21::Tridesclous::2,HYBRID_JANELIA::hybrid_static_siprobe::rec_16c_1200s_21,HYBRID_JANELIA,hybrid,domain_a,-2.7174401752090316,-1.5890932445103159,-0.708286623758567
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_31::JRClust::29,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_31,HYBRID_JANELIA,hybrid,domain_a,-3.5619088495950573,-0.9641447229543083,1.5759848577051374
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_16c_600s_32::KiloSort2::10,HYBRID_JANELIA::hybrid_static_siprobe::rec_16c_600s_32,HYBRID_JANELIA,hybrid,domain_a,-2.524208787561754,-2.060331601002943,1.3474438284571906
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_12::KiloSort::31,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_12,HYBRID_JANELIA,hybrid,domain_a,-3.0850906520597663,-2.576647171733267,2.6118198288479975
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_12::JRClust::11,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_12,HYBRID_JANELIA,hybrid,domain_a,-2.7631952599653844,-1.5853440912160608,0.9828472883568299
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_16c_600s_32::MountainSort4::4,HYBRID_JANELIA::hybrid_static_siprobe::rec_16c_600s_32,HYBRID_JANELIA,hybrid,domain_a,-2.6551360001848594,-1.868460313478117,1.5194672794334119
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_16c_600s_22::KiloSort::0,HYBRID_JANELIA::hybrid_static_siprobe::rec_16c_600s_22,HYBRID_JANELIA,hybrid,domain_a,-2.3411883248382344,-0.36510522539554785,2.4412578313461406
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_11::MountainSort4::157,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_11,HYBRID_JANELIA,hybrid,domain_a,-2.5299732427969026,-1.4127652679545093,2.6312753862527622
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_21::MountainSort4::22,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_21,HYBRID_JANELIA,hybrid,domain_a,-2.793521858874565,-1.813561774961285,2.3218323294492986
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_1200s_21::SpykingCircus::7,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_1200s_21,HYBRID_JANELIA,hybrid,domain_a,-3.057996108066445,-1.3419820696586695,1.6282120219992946
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_11::HerdingSpikes2::30,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_11,HYBRID_JANELIA,hybrid,domain_a,-2.9333235522783125,-1.8104584392053764,1.5061188791524385
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_16c_600s_31::MountainSort4::26,HYBRID_JANELIA::hybrid_static_siprobe::rec_16c_600s_31,HYBRID_JANELIA,hybrid,domain_a,-2.6932273272059972,-2.0678956034614493,1.9800675383850712
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_12::KiloSort2::109,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_12,HYBRID_JANELIA,hybrid,domain_a,-2.5740670189262085,-1.9569366396342884,1.2015509895127223
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_1200s_11::HerdingSpikes2::127,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_1200s_11,HYBRID_JANELIA,hybrid,domain_a,-2.1915655823418367,0.00038007788306458336,1.9495334739073467
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_16c_600s_21::Tridesclous::4,HYBRID_JANELIA::hybrid_static_siprobe::rec_16c_600s_21,HYBRID_JANELIA,hybrid,domain_a,-3.5405635711256065,-2.369744491211297,3.7491330880734774
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_11::MountainSort4::112,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_11,HYBRID_JANELIA,hybrid,domain_a,-2.9502995341291296,-1.8655997345604745,0.8494298275113847
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_16c_600s_22::Tridesclous::7,HYBRID_JANELIA::hybrid_static_siprobe::rec_16c_600s_22,HYBRID_JANELIA,hybrid,domain_a,-3.2136019599268892,-1.7095712941991186,-0.6855478026511357
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_1200s_11::HerdingSpikes2::137,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_1200s_11,HYBRID_JANELIA,hybrid,domain_a,-1.874936202903239,0.536400048014534,1.452368814096813
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_tetrode::rec_4c_1200s_31::MountainSort4::15,HYBRID_JANELIA::hybrid_drift_tetrode::rec_4c_1200s_31,HYBRID_JANELIA,hybrid,domain_a,-2.3719865762689007,-1.6247300176405615,-0.256448675592198
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_tetrode::rec_4c_600s_32::Tridesclous::9,HYBRID_JANELIA::hybrid_static_tetrode::rec_4c_600s_32,HYBRID_JANELIA,hybrid,domain_a,-2.4043771303404666,-1.983865693649781,0.6021185444017637
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_11::SpykingCircus::66,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_11,HYBRID_JANELIA,hybrid,domain_a,-3.3510729009247973,-1.5700982951343043,1.101213387132038
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_1200s_11::JRClust::35,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_1200s_11,HYBRID_JANELIA,hybrid,domain_a,-2.5795374513404528,-2.03043928439209,1.7580069947610375
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_600s_12::KiloSort::241,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_600s_12,HYBRID_JANELIA,hybrid,domain_a,-2.6490909559211673,-2.162423669486452,1.1948683452954552
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_16c_600s_21::SpykingCircus::0,HYBRID_JANELIA::hybrid_static_siprobe::rec_16c_600s_21,HYBRID_JANELIA,hybrid,domain_a,-3.1155936646928852,-1.3390415796217734,-0.7722967176356881
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_32::KiloSort::22,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_32,HYBRID_JANELIA,hybrid,domain_a,-3.6472069867733516,-2.353675867653317,3.672098090993744
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_21::MountainSort4::107,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_21,HYBRID_JANELIA,hybrid,domain_a,-3.284158715554787,-1.5923632768927802,1.853159527033813
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_21::SpykingCircus::27,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_21,HYBRID_JANELIA,hybrid,domain_a,-2.7474288899172947,-2.0289202741681924,0.7221348403536105
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_16c_600s_31::HerdingSpikes2::46,HYBRID_JANELIA::hybrid_static_siprobe::rec_16c_600s_31,HYBRID_JANELIA,hybrid,domain_a,-2.738300024733457,-0.1957225761029871,4.187191632342046
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_11::JRClust::55,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_11,HYBRID_JANELIA,hybrid,domain_a,-3.012295345037279,-1.581610060204442,1.170363587874998
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_600s_11::MountainSort4::217,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_600s_11,HYBRID_JANELIA,hybrid,domain_a,-3.458347968180287,-2.7573921263770558,1.096532869511151
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_31::Tridesclous::39,HYBRID_JANELIA::hybrid_static_siprobe::rec_32c_600s_31,HYBRID_JANELIA,hybrid,domain_a,-2.790424113741153,-1.685223731758533,0.8324526825060871
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_11::MountainSort4::329,HYBRID_JANELIA::hybrid_drift_siprobe::rec_64c_600s_11,HYBRID_JANELIA,hybrid,domain_a,-3.267139457124258,-2.911191148728162,2.577551439344405
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_21::Tridesclous::20,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_21,HYBRID_JANELIA,hybrid,domain_a,-2.9135787273621165,-1.7741259359130845,1.1141989847381981
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_1200s_11::HerdingSpikes2::12,HYBRID_JANELIA::hybrid_static_siprobe::rec_64c_1200s_11,HYBRID_JANELIA,hybrid,domain_a,-2.873907750597709,-1.9085033180482545,0.052139468893183105
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_31::MountainSort4::154,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_1200s_31,HYBRID_JANELIA,hybrid,domain_a,-2.4678846753332837,-1.143756096808257,0.0334805708382217
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_12::MountainSort4::31,HYBRID_JANELIA::hybrid_drift_siprobe::rec_32c_600s_12,HYBRID_JANELIA,hybrid,domain_a,-3.03525904613183,-1.5731066589736884,0.7635655104177339
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_static_tetrode::rec_4c_600s_21::Tridesclous::2,HYBRID_JANELIA::hybrid_static_tetrode::rec_4c_600s_21,HYBRID_JANELIA,hybrid,domain_a,-2.254991688930667,-2.0828695580264425,0.8372185911590546
hybrid_vs_paired_all,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_31::HerdingSpikes2::6,HYBRID_JANELIA::hybrid_drift_siprobe::rec_16c_600s_31,HYBRID_JANELIA,hybrid,domain_a,-2.785167218303133,-1.8881305228431504,2.3524532634320177
